Date of analysis,Country,Total country population,Level 1,Area,Validity period,From,To,Phase,Number,Percentage
Aug 2024,YEM,10156422,Hadramaut,Ad dis,first projection,2024-10-01,2025-03-31,3+,14285,0.35
Aug 2024,YEM,10156422,Hadramaut,Ad dis,first projection,2024-10-01,2025-03-31,1,14284,0.35
Aug 2024,YEM,10156422,Hadramaut,Ad dis,first projection,2024-10-01,2025-03-31,2,12244,0.3
Aug 2024,YEM,10156422,Hadramaut,Ad dis,first projection,2024-10-01,2025-03-31,3,12244,0.3
Aug 2024,YEM,10156422,Hadramaut,Ad dis,first projection,2024-10-01,2025-03-31,4,2041,0.05
Aug 2024,YEM,10156422,Hadramaut,Ad dis,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,all,14748,1.0
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,3+,5899,0.4
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,1,5162,0.35
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,2,3687,0.25
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,3,5162,0.35
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,4,737,0.05
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,all,14577,1.0
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,3+,6560,0.45
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,1,5102,0.35
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,2,2915,0.2
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,3,5102,0.35
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,4,1458,0.1
Aug 2024,YEM,10156422,Hadramaut,Rakhyah,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,all,21707,1.0
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,3+,7597,0.35
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,1,5427,0.25
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,2,8683,0.4
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,3,6512,0.3
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,4,1085,0.05
Aug 2024,YEM,10156422,Hadramaut,Al abr,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,all,21139,1.0
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,3+,7399,0.35
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,1,5285,0.25
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,2,8456,0.4
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,3,6342,0.3
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,4,1057,0.05
Aug 2024,YEM,10156422,Hadramaut,Al abr,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,all,49363,1.0
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,3+,17277,0.35
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,1,14809,0.3
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,2,17277,0.35
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,3,14809,0.3
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,4,2468,0.05
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,all,49558,1.0
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,3+,17345,0.35
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,1,14867,0.3
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,2,17345,0.35
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,3,14867,0.3
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,4,2478,0.05
Aug 2024,YEM,10156422,Hadramaut,Wadi al ayn,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,all,85565,1.0
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,3+,29948,0.35
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,1,29948,0.35
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,2,25670,0.3
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,3,25670,0.3
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,4,4278,0.05
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,all,84781,1.0
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,3+,33912,0.4
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,1,25434,0.3
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,2,25434,0.3
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,3,33912,0.4
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Ghayl ba wazir,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,all,75910,1.0
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,3+,26569,0.35
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,1,22773,0.3
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,2,26569,0.35
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,3,22773,0.3
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,4,3796,0.05
Aug 2024,YEM,10156422,Hadramaut,Daw'an,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,all,76756,1.0
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,3+,26865,0.35
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,1,23027,0.3
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,2,26865,0.35
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,3,23027,0.3
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,4,3838,0.05
Aug 2024,YEM,10156422,Hadramaut,Daw'an,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,all,130881,1.0
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,3+,45808,0.35
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,1,45808,0.35
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,2,39264,0.3
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,3,39264,0.3
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,4,6544,0.05
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,all,132632,1.0
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,3+,53053,0.4
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,1,46421,0.35
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,2,33158,0.25
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,3,46421,0.35
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,4,6632,0.05
Aug 2024,YEM,10156422,Hadramaut,Ash shihr,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,all,85432,1.0
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,3+,34173,0.4
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,1,21358,0.25
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,2,29901,0.35
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,3,29901,0.35
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,4,4272,0.05
Aug 2024,YEM,10156422,Hadramaut,Shibam,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,all,85768,1.0
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,3+,34307,0.4
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,1,21442,0.25
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,2,30019,0.35
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,3,30019,0.35
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,4,4288,0.05
Aug 2024,YEM,10156422,Hadramaut,Shibam,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,all,47466,1.0
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,3+,16613,0.35
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,1,11867,0.25
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,2,18986,0.4
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,3,14240,0.3
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,4,2373,0.05
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,all,47644,1.0
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,3+,19057,0.4
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,1,11911,0.25
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,2,16675,0.35
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,3,16675,0.35
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,4,2382,0.05
Aug 2024,YEM,10156422,Hadramaut,Ghayl bin yamin,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,all,11396,1.0
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,3+,3419,0.3
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,1,3419,0.3
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,2,4558,0.4
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,3,3419,0.3
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Rumah,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,all,11294,1.0
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,3+,3388,0.3
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,1,3388,0.3
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,2,4518,0.4
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,3,3388,0.3
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Rumah,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,all,176996,1.0
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,3+,61949,0.35
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,1,61949,0.35
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,2,53099,0.3
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,3,53099,0.3
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,4,8850,0.05
Aug 2024,YEM,10156422,Hadramaut,Tarim,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,all,179134,1.0
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,3+,71654,0.4
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,1,53740,0.3
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,2,53740,0.3
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,3,71654,0.4
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Tarim,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,all,21668,1.0
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,3+,8667,0.4
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,1,5417,0.25
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,2,7584,0.35
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,3,7584,0.35
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,4,1083,0.05
Aug 2024,YEM,10156422,Hadramaut,As sawm,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,all,21664,1.0
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,3+,8665,0.4
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,1,5416,0.25
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,2,7582,0.35
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,3,7582,0.35
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,4,1083,0.05
Aug 2024,YEM,10156422,Hadramaut,As sawm,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,all,4568,1.0
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,3+,1370,0.3
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,1,1370,0.3
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,2,1827,0.4
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,3,1370,0.3
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,all,4937,1.0
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,3+,1481,0.3
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,1,1481,0.3
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,2,1975,0.4
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,3,1481,0.3
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Zamakh wa manwakh,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,all,29681,1.0
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,3+,10388,0.35
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,1,8904,0.3
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,2,10388,0.35
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,3,8904,0.3
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,4,1484,0.05
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,all,30330,1.0
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,3+,10616,0.35
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,1,9099,0.3
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,2,10616,0.35
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,3,9099,0.3
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,4,1517,0.05
Aug 2024,YEM,10156422,Hadramaut,Huraidhah,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,all,41277,1.0
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,3+,16511,0.4
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,1,12383,0.3
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,2,12383,0.3
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,3,14447,0.35
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,4,2064,0.05
Aug 2024,YEM,10156422,Hadramaut,Sah,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,all,40842,1.0
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,3+,14295,0.35
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,1,12253,0.3
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,2,14295,0.35
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,3,14295,0.35
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,4,0,0
Aug 2024,YEM,10156422,Hadramaut,Sah,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,all,27056,1.0
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,3+,9470,0.35
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,1,9470,0.35
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,2,8117,0.3
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,3,8117,0.3
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,4,1353,0.05
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,all,27189,1.0
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,3+,10876,0.4
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,1,8157,0.3
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,2,8157,0.3
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,3,8157,0.3
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,4,2719,0.1
Aug 2024,YEM,10156422,Hadramaut,Brom mayfa,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,all,16924,1.0
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,3+,5923,0.35
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,1,5077,0.3
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,2,5923,0.35
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,3,4231,0.25
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,4,1692,0.1
Aug 2024,YEM,10156422,Hadramaut,Yabuth,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,all,16745,1.0
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,3+,6699,0.4
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,1,5024,0.3
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,2,5024,0.3
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,3,5024,0.3
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,4,1675,0.1
Aug 2024,YEM,10156422,Hadramaut,Yabuth,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,all,31332,1.0
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,3+,14100,0.45
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,1,7833,0.25
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,2,9400,0.3
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,3,9400,0.3
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,4,4700,0.15
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,all,30983,1.0
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,3+,12393,0.4
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,1,7746,0.25
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,2,10844,0.35
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,3,9295,0.3
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,4,3098,0.1
Aug 2024,YEM,10156422,Hadramaut,Adh dhlia'ah,first projection,2024-10-01,2025-03-31,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,all,76627,1.0
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,3+,34482,0.45
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,1,19157,0.25
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,2,22988,0.3
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,3,26819,0.35
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,4,7663,0.1
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,current,2024-07-01,2024-09-30,5,0,0
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,first projection,2024-10-01,2025-03-31,all,77084,1.0
Aug 2024,YEM,10156422,Hadramaut,Ar raydah wa qusayar,first projection,2024-10-01,2025-03-31,3+,30833,0.4
